alpha,average_per_model_size,dataset,model_name,num_layers,num_neurons,num_nonzero_parameters,num_trainable_parameters,setting,source_tree_depth,source_tree_num_leaves,source_tree_num_nodes,total_ensemble_size
100.0,46063.9,diabetes,coexplain_soft_zero_padded,80,5992,386861,460639,ensemble_10,5.0,29.9,58.8,460639
,1723.9,diabetes,djinn,50,907,9814,17239,ensemble_10,5.0,29.9,58.8,17239
,1723.9,diabetes,djinn_sparse_fixed,50,907,1886,17239,ensemble_10,5.0,29.9,58.8,17239
0.5,347.8,diabetes,path_expansion,30,598,3478,3478,ensemble_10,5.0,29.9,58.8,3478
1.0,347.8,diabetes,path_expansion,30,598,3478,3478,ensemble_10,5.0,29.9,58.8,3478
2.0,347.8,diabetes,path_expansion,30,598,3478,3478,ensemble_10,5.0,29.9,58.8,3478
5.0,347.8,diabetes,path_expansion,30,598,3478,3478,ensemble_10,5.0,29.9,58.8,3478
10.0,347.8,diabetes,path_expansion,30,598,3478,3478,ensemble_10,5.0,29.9,58.8,3478
20.0,347.8,diabetes,path_expansion,30,598,3478,3478,ensemble_10,5.0,29.9,58.8,3478
50.0,347.8,diabetes,path_expansion,30,598,3478,3478,ensemble_10,5.0,29.9,58.8,3478
100.0,347.8,diabetes,path_expansion,30,598,3478,3478,ensemble_10,5.0,29.9,58.8,3478
,339.0,diabetes,mlp,30,270,3390,3390,ensemble_10,5.0,29.9,58.8,3390
,0,california_housing,source_tree,0,55.0,0,0,single_tree,5.0,28.0,55.0,0
0.5,271.0,california_housing,coexplain_soft,3,56,82,271,single_tree,5.0,28.0,55.0,271
1.0,271.0,california_housing,coexplain_soft,3,56,82,271,single_tree,5.0,28.0,55.0,271
2.0,271.0,california_housing,coexplain_soft,3,56,103,271,single_tree,5.0,28.0,55.0,271
5.0,271.0,california_housing,coexplain_soft,3,56,152,271,single_tree,5.0,28.0,55.0,271
10.0,271.0,california_housing,coexplain_soft,3,56,221,271,single_tree,5.0,28.0,55.0,271
20.0,271.0,california_housing,coexplain_soft,3,56,271,271,single_tree,5.0,28.0,55.0,271
50.0,271.0,california_housing,coexplain_soft,3,56,271,271,single_tree,5.0,28.0,55.0,271
100.0,271.0,california_housing,coexplain_soft,3,56,271,271,single_tree,5.0,28.0,55.0,271
0.5,41290.0,california_housing,coexplain_soft_zero_padded,8,568,27782,41290,single_tree,5.0,28.0,55.0,41290
1.0,41290.0,california_housing,coexplain_soft_zero_padded,8,568,27156,41290,single_tree,5.0,28.0,55.0,41290
2.0,41290.0,california_housing,coexplain_soft_zero_padded,8,568,28498,41290,single_tree,5.0,28.0,55.0,41290
5.0,41290.0,california_housing,coexplain_soft_zero_padded,8,568,26856,41290,single_tree,5.0,28.0,55.0,41290
10.0,41290.0,california_housing,coexplain_soft_zero_padded,8,568,29671,41290,single_tree,5.0,28.0,55.0,41290
20.0,41290.0,california_housing,coexplain_soft_zero_padded,8,568,32677,41290,single_tree,5.0,28.0,55.0,41290
50.0,41290.0,california_housing,coexplain_soft_zero_padded,8,568,33775,41290,single_tree,5.0,28.0,55.0,41290
100.0,41290.0,california_housing,coexplain_soft_zero_padded,8,568,33962,41290,single_tree,5.0,28.0,55.0,41290
,1342.0,california_housing,djinn,5,80,763,1342,single_tree,5.0,28.0,55.0,1342
,1342.0,california_housing,djinn_sparse_fixed,5,80,166,1342,single_tree,5.0,28.0,55.0,1342
0.5,271.0,california_housing,path_expansion,3,56,271,271,single_tree,5.0,28.0,55.0,271
1.0,271.0,california_housing,path_expansion,3,56,271,271,single_tree,5.0,28.0,55.0,271
2.0,271.0,california_housing,path_expansion,3,56,271,271,single_tree,5.0,28.0,55.0,271
5.0,271.0,california_housing,path_expansion,3,56,271,271,single_tree,5.0,28.0,55.0,271
10.0,271.0,california_housing,path_expansion,3,56,271,271,single_tree,5.0,28.0,55.0,271
20.0,271.0,california_housing,path_expansion,3,56,271,271,single_tree,5.0,28.0,55.0,271
50.0,271.0,california_housing,path_expansion,3,56,271,271,single_tree,5.0,28.0,55.0,271
100.0,271.0,california_housing,path_expansion,3,56,271,271,single_tree,5.0,28.0,55.0,271
,277.0,california_housing,mlp,3,25,277,277,single_tree,5.0,28.0,55.0,277
,0,california_housing,source_tree,0,59.6,0,0,ensemble_10,5.0,30.3,59.6,0
0.5,294.0,california_housing,coexplain_soft,30,606,889,2940,ensemble_10,5.0,30.3,59.6,2940
1.0,294.0,california_housing,coexplain_soft,30,606,889,2940,ensemble_10,5.0,30.3,59.6,2940
2.0,294.0,california_housing,coexplain_soft,30,606,973,2940,ensemble_10,5.0,30.3,59.6,2940
5.0,294.0,california_housing,coexplain_soft,30,606,1435,2940,ensemble_10,5.0,30.3,59.6,2940
10.0,294.0,california_housing,coexplain_soft,30,606,2163,2940,ensemble_10,5.0,30.3,59.6,2940
20.0,294.0,california_housing,coexplain_soft,30,606,2870,2940,ensemble_10,5.0,30.3,59.6,2940
50.0,294.0,california_housing,coexplain_soft,30,606,2940,2940,ensemble_10,5.0,30.3,59.6,2940
100.0,294.0,california_housing,coexplain_soft,30,606,2940,2940,ensemble_10,5.0,30.3,59.6,2940
0.5,46833.5,california_housing,coexplain_soft_zero_padded,80,6054,309845,468335,ensemble_10,5.0,30.3,59.6,468335
1.0,46833.5,california_housing,coexplain_soft_zero_padded,80,6054,307450,468335,ensemble_10,5.0,30.3,59.6,468335
2.0,46833.5,california_housing,coexplain_soft_zero_padded,80,6054,335198,468335,ensemble_10,5.0,30.3,59.6,468335
5.0,46833.5,california_housing,coexplain_soft_zero_padded,80,6054,315325,468335,ensemble_10,5.0,30.3,59.6,468335
10.0,46833.5,california_housing,coexplain_soft_zero_padded,80,6054,359504,468335,ensemble_10,5.0,30.3,59.6,468335
20.0,46833.5,california_housing,coexplain_soft_zero_padded,80,6054,381204,468335,ensemble_10,5.0,30.3,59.6,468335
50.0,46833.5,california_housing,coexplain_soft_zero_padded,80,6054,385838,468335,ensemble_10,5.0,30.3,59.6,468335
100.0,46833.5,california_housing,coexplain_soft_zero_padded,80,6054,389318,468335,ensemble_10,5.0,30.3,59.6,468335
,1426.3,california_housing,djinn,50,829,8032,14263,ensemble_10,5.0,30.3,59.6,14263
,1426.3,california_housing,djinn_sparse_fixed,50,829,1760,14263,ensemble_10,5.0,30.3,59.6,14263
0.5,294.0,california_housing,path_expansion,30,606,2940,2940,ensemble_10,5.0,30.3,59.6,2940
1.0,294.0,california_housing,path_expansion,30,606,2940,2940,ensemble_10,5.0,30.3,59.6,2940
2.0,294.0,california_housing,path_expansion,30,606,2940,2940,ensemble_10,5.0,30.3,59.6,2940
5.0,294.0,california_housing,path_expansion,30,606,2940,2940,ensemble_10,5.0,30.3,59.6,2940
10.0,294.0,california_housing,path_expansion,30,606,2940,2940,ensemble_10,5.0,30.3,59.6,2940
20.0,294.0,california_housing,path_expansion,30,606,2940,2940,ensemble_10,5.0,30.3,59.6,2940
50.0,294.0,california_housing,path_expansion,30,606,2940,2940,ensemble_10,5.0,30.3,59.6,2940
100.0,294.0,california_housing,path_expansion,30,606,2940,2940,ensemble_10,5.0,30.3,59.6,2940
,313.0,california_housing,mlp,30,270,3130,3130,ensemble_10,5.0,30.3,59.6,3130
,0,california_housing,source_tree,0,55.0,0,0,single_tree,5.0,28.0,55.0,0
0.5,271.0,california_housing,coexplain_soft,3,56,82,271,single_tree,5.0,28.0,55.0,271
1.0,271.0,california_housing,coexplain_soft,3,56,82,271,single_tree,5.0,28.0,55.0,271
2.0,271.0,california_housing,coexplain_soft,3,56,103,271,single_tree,5.0,28.0,55.0,271
5.0,271.0,california_housing,coexplain_soft,3,56,131,271,single_tree,5.0,28.0,55.0,271
10.0,271.0,california_housing,coexplain_soft,3,56,215,271,single_tree,5.0,28.0,55.0,271
20.0,271.0,california_housing,coexplain_soft,3,56,271,271,single_tree,5.0,28.0,55.0,271
50.0,271.0,california_housing,coexplain_soft,3,56,271,271,single_tree,5.0,28.0,55.0,271
100.0,271.0,california_housing,coexplain_soft,3,56,271,271,single_tree,5.0,28.0,55.0,271
0.5,41290.0,california_housing,coexplain_soft_zero_padded,8,568,25087,41290,single_tree,5.0,28.0,55.0,41290
1.0,41290.0,california_housing,coexplain_soft_zero_padded,8,568,25501,41290,single_tree,5.0,28.0,55.0,41290
2.0,41290.0,california_housing,coexplain_soft_zero_padded,8,568,26299,41290,single_tree,5.0,28.0,55.0,41290
5.0,41290.0,california_housing,coexplain_soft_zero_padded,8,568,28933,41290,single_tree,5.0,28.0,55.0,41290
10.0,41290.0,california_housing,coexplain_soft_zero_padded,8,568,29289,41290,single_tree,5.0,28.0,55.0,41290
20.0,41290.0,california_housing,coexplain_soft_zero_padded,8,568,33320,41290,single_tree,5.0,28.0,55.0,41290
50.0,41290.0,california_housing,coexplain_soft_zero_padded,8,568,33662,41290,single_tree,5.0,28.0,55.0,41290
100.0,41290.0,california_housing,coexplain_soft_zero_padded,8,568,33615,41290,single_tree,5.0,28.0,55.0,41290
,1342.0,california_housing,djinn,5,80,884,1342,single_tree,5.0,28.0,55.0,1342
,1342.0,california_housing,djinn_sparse_fixed,5,80,167,1342,single_tree,5.0,28.0,55.0,1342
0.5,271.0,california_housing,path_expansion,3,56,271,271,single_tree,5.0,28.0,55.0,271
1.0,271.0,california_housing,path_expansion,3,56,271,271,single_tree,5.0,28.0,55.0,271
2.0,271.0,california_housing,path_expansion,3,56,271,271,single_tree,5.0,28.0,55.0,271
5.0,271.0,california_housing,path_expansion,3,56,271,271,single_tree,5.0,28.0,55.0,271
10.0,271.0,california_housing,path_expansion,3,56,271,271,single_tree,5.0,28.0,55.0,271
20.0,271.0,california_housing,path_expansion,3,56,271,271,single_tree,5.0,28.0,55.0,271
50.0,271.0,california_housing,path_expansion,3,56,271,271,single_tree,5.0,28.0,55.0,271
100.0,271.0,california_housing,path_expansion,3,56,271,271,single_tree,5.0,28.0,55.0,271
,277.0,california_housing,mlp,3,25,277,277,single_tree,5.0,28.0,55.0,277
,0,california_housing,source_tree,0,58.8,0,0,ensemble_10,5.0,29.9,58.8,0
0.5,290.0,california_housing,coexplain_soft,30,598,877,2900,ensemble_10,5.0,29.9,58.8,2900
1.0,290.0,california_housing,coexplain_soft,30,598,877,2900,ensemble_10,5.0,29.9,58.8,2900
2.0,290.0,california_housing,coexplain_soft,30,598,961,2900,ensemble_10,5.0,29.9,58.8,2900
5.0,290.0,california_housing,coexplain_soft,30,598,1353,2900,ensemble_10,5.0,29.9,58.8,2900
10.0,290.0,california_housing,coexplain_soft,30,598,2074,2900,ensemble_10,5.0,29.9,58.8,2900
20.0,290.0,california_housing,coexplain_soft,30,598,2730,2900,ensemble_10,5.0,29.9,58.8,2900
50.0,290.0,california_housing,coexplain_soft,30,598,2900,2900,ensemble_10,5.0,29.9,58.8,2900
100.0,290.0,california_housing,coexplain_soft,30,598,2900,2900,ensemble_10,5.0,29.9,58.8,2900
0.5,45870.6,california_housing,coexplain_soft_zero_padded,80,5990,279623,458706,ensemble_10,5.0,29.9,58.8,458706
1.0,45870.6,california_housing,coexplain_soft_zero_padded,80,5990,286340,458706,ensemble_10,5.0,29.9,58.8,458706
2.0,45870.6,california_housing,coexplain_soft_zero_padded,80,5990,292749,458706,ensemble_10,5.0,29.9,58.8,458706
5.0,45870.6,california_housing,coexplain_soft_zero_padded,80,5990,313249,458706,ensemble_10,5.0,29.9,58.8,458706
10.0,45870.6,california_housing,coexplain_soft_zero_padded,80,5990,337053,458706,ensemble_10,5.0,29.9,58.8,458706
20.0,45870.6,california_housing,coexplain_soft_zero_padded,80,5990,370822,458706,ensemble_10,5.0,29.9,58.8,458706
50.0,45870.6,california_housing,coexplain_soft_zero_padded,80,5990,378500,458706,ensemble_10,5.0,29.9,58.8,458706
100.0,45870.6,california_housing,coexplain_soft_zero_padded,80,5990,379503,458706,ensemble_10,5.0,29.9,58.8,458706
,1416.8,california_housing,djinn,50,825,8024,14168,ensemble_10,5.0,29.9,58.8,14168
,1416.8,california_housing,djinn_sparse_fixed,50,825,1736,14168,ensemble_10,5.0,29.9,58.8,14168
0.5,290.0,california_housing,path_expansion,30,598,2900,2900,ensemble_10,5.0,29.9,58.8,2900
1.0,290.0,california_housing,path_expansion,30,598,2900,2900,ensemble_10,5.0,29.9,58.8,2900
2.0,290.0,california_housing,path_expansion,30,598,2900,2900,ensemble_10,5.0,29.9,58.8,2900
5.0,290.0,california_housing,path_expansion,30,598,2900,2900,ensemble_10,5.0,29.9,58.8,2900
10.0,290.0,california_housing,path_expansion,30,598,2900,2900,ensemble_10,5.0,29.9,58.8,2900
20.0,290.0,california_housing,path_expansion,30,598,2900,2900,ensemble_10,5.0,29.9,58.8,2900
50.0,290.0,california_housing,path_expansion,30,598,2900,2900,ensemble_10,5.0,29.9,58.8,2900
100.0,290.0,california_housing,path_expansion,30,598,2900,2900,ensemble_10,5.0,29.9,58.8,2900
,313.0,california_housing,mlp,30,270,3130,3130,ensemble_10,5.0,29.9,58.8,3130
,0,california_housing,source_tree,0,57.0,0,0,single_tree,5.0,29.0,57.0,0
0.5,281.0,california_housing,coexplain_soft,3,58,85,281,single_tree,5.0,29.0,57.0,281
1.0,281.0,california_housing,coexplain_soft,3,58,85,281,single_tree,5.0,29.0,57.0,281
2.0,281.0,california_housing,coexplain_soft,3,58,106,281,single_tree,5.0,29.0,57.0,281
5.0,281.0,california_housing,coexplain_soft,3,58,120,281,single_tree,5.0,29.0,57.0,281
10.0,281.0,california_housing,coexplain_soft,3,58,225,281,single_tree,5.0,29.0,57.0,281
20.0,281.0,california_housing,coexplain_soft,3,58,281,281,single_tree,5.0,29.0,57.0,281
50.0,281.0,california_housing,coexplain_soft,3,58,281,281,single_tree,5.0,29.0,57.0,281
100.0,281.0,california_housing,coexplain_soft,3,58,281,281,single_tree,5.0,29.0,57.0,281
0.5,43585.0,california_housing,coexplain_soft_zero_padded,8,584,27932,43585,single_tree,5.0,29.0,57.0,43585
1.0,43585.0,california_housing,coexplain_soft_zero_padded,8,584,28342,43585,single_tree,5.0,29.0,57.0,43585
2.0,43585.0,california_housing,coexplain_soft_zero_padded,8,584,31564,43585,single_tree,5.0,29.0,57.0,43585
5.0,43585.0,california_housing,coexplain_soft_zero_padded,8,584,33438,43585,single_tree,5.0,29.0,57.0,43585
10.0,43585.0,california_housing,coexplain_soft_zero_padded,8,584,31994,43585,single_tree,5.0,29.0,57.0,43585
20.0,43585.0,california_housing,coexplain_soft_zero_padded,8,584,35138,43585,single_tree,5.0,29.0,57.0,43585
50.0,43585.0,california_housing,coexplain_soft_zero_padded,8,584,35705,43585,single_tree,5.0,29.0,57.0,43585
100.0,43585.0,california_housing,coexplain_soft_zero_padded,8,584,36289,43585,single_tree,5.0,29.0,57.0,43585
,1365.0,california_housing,djinn,5,81,746,1365,single_tree,5.0,29.0,57.0,1365
,1365.0,california_housing,djinn_sparse_fixed,5,81,172,1365,single_tree,5.0,29.0,57.0,1365
0.5,281.0,california_housing,path_expansion,3,58,281,281,single_tree,5.0,29.0,57.0,281
1.0,281.0,california_housing,path_expansion,3,58,281,281,single_tree,5.0,29.0,57.0,281
2.0,281.0,california_housing,path_expansion,3,58,281,281,single_tree,5.0,29.0,57.0,281
5.0,281.0,california_housing,path_expansion,3,58,281,281,single_tree,5.0,29.0,57.0,281
10.0,281.0,california_housing,path_expansion,3,58,281,281,single_tree,5.0,29.0,57.0,281
20.0,281.0,california_housing,path_expansion,3,58,281,281,single_tree,5.0,29.0,57.0,281
50.0,281.0,california_housing,path_expansion,3,58,281,281,single_tree,5.0,29.0,57.0,281
100.0,281.0,california_housing,path_expansion,3,58,281,281,single_tree,5.0,29.0,57.0,281
,277.0,california_housing,mlp,3,25,277,277,single_tree,5.0,29.0,57.0,277
,0,california_housing,source_tree,0,59.0,0,0,ensemble_10,5.0,30.0,59.0,0
0.5,291.0,california_housing,coexplain_soft,30,600,880,2910,ensemble_10,5.0,30.0,59.0,2910
1.0,291.0,california_housing,coexplain_soft,30,600,880,2910,ensemble_10,5.0,30.0,59.0,2910
2.0,291.0,california_housing,coexplain_soft,30,600,964,2910,ensemble_10,5.0,30.0,59.0,2910
5.0,291.0,california_housing,coexplain_soft,30,600,1377,2910,ensemble_10,5.0,30.0,59.0,2910
10.0,291.0,california_housing,coexplain_soft,30,600,2082,2910,ensemble_10,5.0,30.0,59.0,2910
20.0,291.0,california_housing,coexplain_soft,30,600,2727,2910,ensemble_10,5.0,30.0,59.0,2910
50.0,291.0,california_housing,coexplain_soft,30,600,2910,2910,ensemble_10,5.0,30.0,59.0,2910
100.0,291.0,california_housing,coexplain_soft,30,600,2910,2910,ensemble_10,5.0,30.0,59.0,2910
0.5,46131.6,california_housing,coexplain_soft_zero_padded,80,6006,304345,461316,ensemble_10,5.0,30.0,59.0,461316
1.0,46131.6,california_housing,coexplain_soft_zero_padded,80,6006,302829,461316,ensemble_10,5.0,30.0,59.0,461316
2.0,46131.6,california_housing,coexplain_soft_zero_padded,80,6006,336320,461316,ensemble_10,5.0,30.0,59.0,461316
5.0,46131.6,california_housing,coexplain_soft_zero_padded,80,6006,333495,461316,ensemble_10,5.0,30.0,59.0,461316
10.0,46131.6,california_housing,coexplain_soft_zero_padded,80,6006,355825,461316,ensemble_10,5.0,30.0,59.0,461316
20.0,46131.6,california_housing,coexplain_soft_zero_padded,80,6006,373107,461316,ensemble_10,5.0,30.0,59.0,461316
50.0,46131.6,california_housing,coexplain_soft_zero_padded,80,6006,381459,461316,ensemble_10,5.0,30.0,59.0,461316
100.0,46131.6,california_housing,coexplain_soft_zero_padded,80,6006,385325,461316,ensemble_10,5.0,30.0,59.0,461316
,1419.2,california_housing,djinn,50,826,7947,14192,ensemble_10,5.0,30.0,59.0,14192
,1419.2,california_housing,djinn_sparse_fixed,50,826,1744,14192,ensemble_10,5.0,30.0,59.0,14192
0.5,291.0,california_housing,path_expansion,30,600,2910,2910,ensemble_10,5.0,30.0,59.0,2910
1.0,291.0,california_housing,path_expansion,30,600,2910,2910,ensemble_10,5.0,30.0,59.0,2910
2.0,291.0,california_housing,path_expansion,30,600,2910,2910,ensemble_10,5.0,30.0,59.0,2910
5.0,291.0,california_housing,path_expansion,30,600,2910,2910,ensemble_10,5.0,30.0,59.0,2910
10.0,291.0,california_housing,path_expansion,30,600,2910,2910,ensemble_10,5.0,30.0,59.0,2910
20.0,291.0,california_housing,path_expansion,30,600,2910,2910,ensemble_10,5.0,30.0,59.0,2910
50.0,291.0,california_housing,path_expansion,30,600,2910,2910,ensemble_10,5.0,30.0,59.0,2910
100.0,291.0,california_housing,path_expansion,30,600,2910,2910,ensemble_10,5.0,30.0,59.0,2910
,313.0,california_housing,mlp,30,270,3130,3130,ensemble_10,5.0,30.0,59.0,3130
,0,california_housing,source_tree,0,63.0,0,0,single_tree,5.0,32.0,63.0,0
0.5,311.0,california_housing,coexplain_soft,3,64,94,311,single_tree,5.0,32.0,63.0,311
1.0,311.0,california_housing,coexplain_soft,3,64,94,311,single_tree,5.0,32.0,63.0,311
2.0,311.0,california_housing,coexplain_soft,3,64,94,311,single_tree,5.0,32.0,63.0,311
5.0,311.0,california_housing,coexplain_soft,3,64,129,311,single_tree,5.0,32.0,63.0,311
10.0,311.0,california_housing,coexplain_soft,3,64,220,311,single_tree,5.0,32.0,63.0,311
20.0,311.0,california_housing,coexplain_soft,3,64,290,311,single_tree,5.0,32.0,63.0,311
50.0,311.0,california_housing,coexplain_soft,3,64,311,311,single_tree,5.0,32.0,63.0,311
100.0,311.0,california_housing,coexplain_soft,3,64,311,311,single_tree,5.0,32.0,63.0,311
0.5,51039.0,california_housing,coexplain_soft_zero_padded,8,633,31334,51039,single_tree,5.0,32.0,63.0,51039
1.0,51039.0,california_housing,coexplain_soft_zero_padded,8,633,32107,51039,single_tree,5.0,32.0,63.0,51039
2.0,51039.0,california_housing,coexplain_soft_zero_padded,8,633,32649,51039,single_tree,5.0,32.0,63.0,51039
5.0,51039.0,california_housing,coexplain_soft_zero_padded,8,633,34563,51039,single_tree,5.0,32.0,63.0,51039
10.0,51039.0,california_housing,coexplain_soft_zero_padded,8,633,40273,51039,single_tree,5.0,32.0,63.0,51039
20.0,51039.0,california_housing,coexplain_soft_zero_padded,8,633,42750,51039,single_tree,5.0,32.0,63.0,51039
50.0,51039.0,california_housing,coexplain_soft_zero_padded,8,633,43271,51039,single_tree,5.0,32.0,63.0,51039
100.0,51039.0,california_housing,coexplain_soft_zero_padded,8,633,43271,51039,single_tree,5.0,32.0,63.0,51039
,1487.0,california_housing,djinn,5,85,959,1487,single_tree,5.0,32.0,63.0,1487
,1487.0,california_housing,djinn_sparse_fixed,5,85,179,1487,single_tree,5.0,32.0,63.0,1487
0.5,311.0,california_housing,path_expansion,3,64,311,311,single_tree,5.0,32.0,63.0,311
1.0,311.0,california_housing,path_expansion,3,64,311,311,single_tree,5.0,32.0,63.0,311
2.0,311.0,california_housing,path_expansion,3,64,311,311,single_tree,5.0,32.0,63.0,311
5.0,311.0,california_housing,path_expansion,3,64,311,311,single_tree,5.0,32.0,63.0,311
10.0,311.0,california_housing,path_expansion,3,64,311,311,single_tree,5.0,32.0,63.0,311
20.0,311.0,california_housing,path_expansion,3,64,311,311,single_tree,5.0,32.0,63.0,311
50.0,311.0,california_housing,path_expansion,3,64,311,311,single_tree,5.0,32.0,63.0,311
100.0,311.0,california_housing,path_expansion,3,64,311,311,single_tree,5.0,32.0,63.0,311
,313.0,california_housing,mlp,3,27,313,313,single_tree,5.0,32.0,63.0,313
,0,california_housing,source_tree,0,61.4,0,0,ensemble_10,5.0,31.2,61.4,0
0.5,303.0,california_housing,coexplain_soft,30,624,916,3030,ensemble_10,5.0,31.2,61.4,3030
1.0,303.0,california_housing,coexplain_soft,30,624,916,3030,ensemble_10,5.0,31.2,61.4,3030
2.0,303.0,california_housing,coexplain_soft,30,624,916,3030,ensemble_10,5.0,31.2,61.4,3030
5.0,303.0,california_housing,coexplain_soft,30,624,1336,3030,ensemble_10,5.0,31.2,61.4,3030
10.0,303.0,california_housing,coexplain_soft,30,624,2225,3030,ensemble_10,5.0,31.2,61.4,3030
20.0,303.0,california_housing,coexplain_soft,30,624,2861,3030,ensemble_10,5.0,31.2,61.4,3030
50.0,303.0,california_housing,coexplain_soft,30,624,3016,3030,ensemble_10,5.0,31.2,61.4,3030
100.0,303.0,california_housing,coexplain_soft,30,624,3030,3030,ensemble_10,5.0,31.2,61.4,3030
0.5,49075.9,california_housing,coexplain_soft_zero_padded,80,6201,300257,490759,ensemble_10,5.0,31.2,61.4,490759
1.0,49075.9,california_housing,coexplain_soft_zero_padded,80,6201,309120,490759,ensemble_10,5.0,31.2,61.4,490759
2.0,49075.9,california_housing,coexplain_soft_zero_padded,80,6201,313396,490759,ensemble_10,5.0,31.2,61.4,490759
5.0,49075.9,california_housing,coexplain_soft_zero_padded,80,6201,334438,490759,ensemble_10,5.0,31.2,61.4,490759
10.0,49075.9,california_housing,coexplain_soft_zero_padded,80,6201,369619,490759,ensemble_10,5.0,31.2,61.4,490759
20.0,49075.9,california_housing,coexplain_soft_zero_padded,80,6201,406623,490759,ensemble_10,5.0,31.2,61.4,490759
50.0,49075.9,california_housing,coexplain_soft_zero_padded,80,6201,409440,490759,ensemble_10,5.0,31.2,61.4,490759
100.0,49075.9,california_housing,coexplain_soft_zero_padded,80,6201,412512,490759,ensemble_10,5.0,31.2,61.4,490759
,1462.9,california_housing,djinn,50,841,7869,14629,ensemble_10,5.0,31.2,61.4,14629
,1462.9,california_housing,djinn_sparse_fixed,50,841,1794,14629,ensemble_10,5.0,31.2,61.4,14629
0.5,303.0,california_housing,path_expansion,30,624,3030,3030,ensemble_10,5.0,31.2,61.4,3030
1.0,303.0,california_housing,path_expansion,30,624,3030,3030,ensemble_10,5.0,31.2,61.4,3030
2.0,303.0,california_housing,path_expansion,30,624,3030,3030,ensemble_10,5.0,31.2,61.4,3030
5.0,303.0,california_housing,path_expansion,30,624,3030,3030,ensemble_10,5.0,31.2,61.4,3030
10.0,303.0,california_housing,path_expansion,30,624,3030,3030,ensemble_10,5.0,31.2,61.4,3030
20.0,303.0,california_housing,path_expansion,30,624,3030,3030,ensemble_10,5.0,31.2,61.4,3030
50.0,303.0,california_housing,path_expansion,30,624,3030,3030,ensemble_10,5.0,31.2,61.4,3030
100.0,303.0,california_housing,path_expansion,30,624,3030,3030,ensemble_10,5.0,31.2,61.4,3030
,313.0,california_housing,mlp,30,270,3130,3130,ensemble_10,5.0,31.2,61.4,3130
,0,california_housing,source_tree,0,57.0,0,0,single_tree,5.0,29.0,57.0,0
0.5,281.0,california_housing,coexplain_soft,3,58,85,281,single_tree,5.0,29.0,57.0,281
1.0,281.0,california_housing,coexplain_soft,3,58,85,281,single_tree,5.0,29.0,57.0,281
2.0,281.0,california_housing,coexplain_soft,3,58,106,281,single_tree,5.0,29.0,57.0,281
5.0,281.0,california_housing,coexplain_soft,3,58,148,281,single_tree,5.0,29.0,57.0,281
10.0,281.0,california_housing,coexplain_soft,3,58,186,281,single_tree,5.0,29.0,57.0,281
20.0,281.0,california_housing,coexplain_soft,3,58,260,281,single_tree,5.0,29.0,57.0,281
50.0,281.0,california_housing,coexplain_soft,3,58,281,281,single_tree,5.0,29.0,57.0,281
100.0,281.0,california_housing,coexplain_soft,3,58,281,281,single_tree,5.0,29.0,57.0,281
0.5,43585.0,california_housing,coexplain_soft_zero_padded,8,584,26662,43585,single_tree,5.0,29.0,57.0,43585
1.0,43585.0,california_housing,coexplain_soft_zero_padded,8,584,27104,43585,single_tree,5.0,29.0,57.0,43585
2.0,43585.0,california_housing,coexplain_soft_zero_padded,8,584,29493,43585,single_tree,5.0,29.0,57.0,43585
5.0,43585.0,california_housing,coexplain_soft_zero_padded,8,584,29113,43585,single_tree,5.0,29.0,57.0,43585
10.0,43585.0,california_housing,coexplain_soft_zero_padded,8,584,35241,43585,single_tree,5.0,29.0,57.0,43585
20.0,43585.0,california_housing,coexplain_soft_zero_padded,8,584,34714,43585,single_tree,5.0,29.0,57.0,43585
50.0,43585.0,california_housing,coexplain_soft_zero_padded,8,584,36213,43585,single_tree,5.0,29.0,57.0,43585
100.0,43585.0,california_housing,coexplain_soft_zero_padded,8,584,36197,43585,single_tree,5.0,29.0,57.0,43585
,1365.0,california_housing,djinn,5,81,721,1365,single_tree,5.0,29.0,57.0,1365
,1365.0,california_housing,djinn_sparse_fixed,5,81,169,1365,single_tree,5.0,29.0,57.0,1365
0.5,281.0,california_housing,path_expansion,3,58,281,281,single_tree,5.0,29.0,57.0,281
1.0,281.0,california_housing,path_expansion,3,58,281,281,single_tree,5.0,29.0,57.0,281
2.0,281.0,california_housing,path_expansion,3,58,281,281,single_tree,5.0,29.0,57.0,281
5.0,281.0,california_housing,path_expansion,3,58,281,281,single_tree,5.0,29.0,57.0,281
10.0,281.0,california_housing,path_expansion,3,58,281,281,single_tree,5.0,29.0,57.0,281
20.0,281.0,california_housing,path_expansion,3,58,281,281,single_tree,5.0,29.0,57.0,281
50.0,281.0,california_housing,path_expansion,3,58,281,281,single_tree,5.0,29.0,57.0,281
100.0,281.0,california_housing,path_expansion,3,58,281,281,single_tree,5.0,29.0,57.0,281
,277.0,california_housing,mlp,3,25,277,277,single_tree,5.0,29.0,57.0,277
,0,california_housing,source_tree,0,59.4,0,0,ensemble_10,5.0,30.2,59.4,0
0.5,293.0,california_housing,coexplain_soft,30,604,886,2930,ensemble_10,5.0,30.2,59.4,2930
1.0,293.0,california_housing,coexplain_soft,30,604,886,2930,ensemble_10,5.0,30.2,59.4,2930
